DRAWPOINT ID,OBS. DATE,Extraction Rate,HOD,Specific UI,%MATERIAL TYPE,%FRAGMENTATION,Water,CLASSDP_ACTUAL,CLASSDP_ACTUAL_Ajd_Smote
P21_46S,10/4/2022,133.907557,196.5675351,0.10013,59,41,0.01,1,1
P21_47N,10/4/2022,107.9397999,102.8618901,3.06527,35,34.25,1,5,1
P21_47S,10/4/2022,110.3078976,172.7727516,2.1054,35,29.75,1,5,1
P22_36N,10/11/2022,95.73371551,95.63254348,0.05884,90,43.25,0.01,1,1
P22_36S,10/11/2022,123.8787428,133.7075082,0.19206,90,45.5,1,2,1
P22_37N,10/11/2022,112.2806701,112.6310746,0.10999,90,34.25,1,5,1
P22_37S,10/11/2022,136.4757681,146.2846144,0.12433,90,45.5,3,3,1
P22_38N,10/11/2022,127.1998699,132.4407121,0.09181,75,34.25,2,6,1
P22_38S,10/11/2022,158.7504649,182.3129579,0.2708,74,50.5,0.01,1,1
P22_39N,10/11/2022,163.6927054,170.3248456,0.20199,72,29.75,2,6,1
P22_39S,10/11/2022,176.7152777,206.0434514,0.10209,72,55.5,0.01,1,1
P22_40N,10/11/2022,165.9197778,184.5783218,0.02368,77.5,45.5,0.01,1,1
P22_40S,10/11/2022,165.277794,206.7764639,0.30704,78,50.5,0.01,1,1
P22_41N,10/11/2022,162.5435334,186.7046013,0.11875,79,45.5,0.01,1,1
P22_41S,10/11/2022,161.4820806,212.9324643,0.16576,80,60.5,0.01,1,1
P22_42N,10/11/2022,190.0151821,232.9542815,0.32122,80,65.5,0.01,1,1
P22_43N,10/11/2022,174.1886393,222.2940039,0.20496,80,135.5,0.01,1,1
P22_43S,10/11/2022,173.8840244,245.9577031,0.32618,80,45.5,0.01,1,1
P22_44N,10/11/2022,173.2875239,234.4648712,0.02309,80,55.5,0.01,1,1
P22_44S,10/11/2022,169.2634846,247.4836639,1.13668,80,45.5,0.01,1,1
P22_45N,10/11/2022,176.9825099,239.8208066,0.02381,80,45.5,0.01,1,1
P22_45S,10/11/2022,149.3178096,226.518693,2.14823,80,45.5,0.01,1,1
P23_36N,10/11/2022,131.9630475,140.9448858,0.16967,90,47.75,0.01,1,1
P23_36N,9/20/2022,131.9630475,140.9448858,2,90,92.5,0.01,1,1
P23_36S,10/11/2022,148.5031023,178.0276383,0.0397,84,47.75,1,2,1
P23_37N,10/11/2022,167.7040105,174.5387384,0.17061,82,43.25,1,2,1
P23_37N,9/20/2022,167.7040105,174.5387384,2,82,45.5,1,2,1
P23_37S,10/11/2022,174.6006457,215.6986803,0.04388,74,55.5,1,2,1
P23_38N,10/11/2022,197.7052698,221.453262,0.05511,70,53,0.01,1,1
P23_38N,9/20/2022,197.7052698,221.453262,2,70,45.5,0.01,1,1
P23_38S,10/11/2022,182.348947,232.7249095,0.03406,71,300,0.01,1,1
P23_39N,10/11/2022,189.0998284,218.885051,0.2057,70,52.75,0.01,1,1
P23_39N,9/20/2022,189.0998284,218.885051,2,70,50.5,0.01,1,1
P23_39S,10/11/2022,155.2188698,240.1129562,0.23942,72,60.25,0.01,1,1
P23_40N,9/20/2022,186.9339445,230.8818219,1.19864,73,50,0.01,1,1
P23_40S,10/11/2022,167.3666081,266.285104,0.01078,79,300,0.01,1,1
P23_41N,10/11/2022,200.7936902,259.2172046,0.58147,76,52.75,0.01,1,1
P23_41S,10/11/2022,148.1331087,246.5933419,1.17356,72,58.25,0.01,1,1
P23_42N,10/11/2022,146.6301008,209.0616784,1.05502,80,62.5,0.01,1,1
P23_42N,9/20/2022,146.6301008,209.0616784,0.09932,80,52.75,0.01,1,1
P23_43N,10/11/2022,127.6097793,186.5724219,2.25927,80,45.75,0.01,1,1
P23_43N,9/20/2022,127.6097793,186.5724219,1.07063,80,56,0.01,1,1
P23_43S,10/11/2022,107.7490443,193.024374,4.1479,80,45.5,0.01,1,1
P23_43S,9/20/2022,107.7490443,193.024374,1.10594,80,47.75,0.01,1,1
P23_44N,9/20/2022,122.7723701,185.7722441,1.13621,80,50.5,0.01,1,1
P23_44S,9/20/2022,103.030825,188.5144487,3,80,45.5,0.01,1,1
P24_34S,9/27/2022,119.385137,152.5668124,0.01736,90,45.5,2,3,1
P24_35N,9/27/2022,122.0389075,147.0247121,0.03708,90,48,0.01,1,1
P24_35S,9/27/2022,145.3757298,186.3542345,0.14227,82,45.5,1,2,1
P24_36S,9/27/2022,174.5310697,230.7893965,0.06713,70,45.5,0.01,1,1
P24_37N,9/27/2022,161.449627,201.1699359,0.09403,70,45.5,1,2,1
P24_37S,9/27/2022,180.5997079,254.7911633,0.03351,70,50.5,0.01,1,1
P24_38N,9/27/2022,158.5657039,205.3458666,0.00848,70,45.5,0.01,1,1
P24_38S,9/27/2022,176.6324932,258.7370829,0.12752,71.5,45.5,0.01,1,1
P24_39N,9/27/2022,152.1885377,235.8704913,0.18433,72,45.5,0.01,1,1
P24_39S,9/27/2022,170.7862301,260.4840421,0.113,76,45.5,0.01,1,1
P24_40N,9/27/2022,157.042985,251.2666905,0.23163,80,45.5,0.01,1,1
P24_40S,9/27/2022,161.7790502,257.5787554,0.13338,80,47.75,0.01,1,1
P24_41N,9/27/2022,135.3834114,227.3321922,0.09932,80,47.75,0.01,1,1
P24_41S,9/27/2022,151.652358,250.2850755,0.27178,80,47.75,0.01,1,1
P24_42N,9/27/2022,126.5103113,219.1987359,0.18377,80,50.5,0.01,1,1
P24_42S,9/27/2022,142.6787283,243.1092892,0.04639,80,45.5,0.01,1,1
P24_43N,9/27/2022,117.7995991,208.9018574,1.37444,80,45.5,0.01,1,1
P24_43S,9/27/2022,116.8045822,206.7737554,1.07217,74,45.5,0.01,1,1
P24_44N,9/27/2022,97.35159808,179.3803587,1.0449,74,55.25,0.01,1,1
P24_44S,9/27/2022,99.42176116,181.2895601,1.05414,68,45.5,0.01,1,1
P24_45N,9/27/2022,91.77824462,173.5850832,1.35127,68,50.25,0.01,1,1
P24_46N,9/27/2022,88.52568961,170.3493545,0.26249,32,23,1,5,1
P26_16N,10/14/2022,163.4940455,29.22951882,3,77,122.75,3,3,1
P26_16S,10/14/2022,20.34078568,41.52490433,2.15096,68,55.5,3,3,1
P26_17N,10/14/2022,172.4116972,29.99035918,3,80,50,2,3,1
P26_19N,10/14/2022,160.8972488,33.53302172,4,65,47.75,2,3,1
P26_20N,10/14/2022,149.5227032,33.13072511,4.05297,66.5,47.75,1,2,1
P26_21N,10/14/2022,151.5834264,34.89712128,3.04944,68,47.75,2,3,1
P26_23N,10/14/2022,217.3384705,29.01620905,4,12.5,38.75,1,2,1
P26_24N,10/14/2022,198.2507859,28.94287231,4,55.5,43.25,1,2,1
P26_25N,10/14/2022,183.9896751,29.15856296,4.03178,38,38.75,1,2,1
P26_26N,10/14/2022,277.0109249,27.42338721,3.0356,86,47.75,3,3,1
P26_32S,10/14/2022,113.2139219,133.9987832,0.10168,88,55.5,3,3,1
P26_33N,10/14/2022,113.508847,142.8016053,0.14275,90,45.75,2,3,1
P26_33S,10/14/2022,157.5980838,185.0950414,5.0908,78,55.5,1,2,1
P26_34N,10/14/2022,161.3561184,200.68245,0.14773,75,68.25,0.01,1,1
P26_34S,10/14/2022,196.6793844,231.1930291,3.14594,70,65.5,0.01,1,1
P26_35N,10/14/2022,182.9344603,235.7945172,2.01844,70,48.25,0.01,1,1
P26_35S,10/14/2022,189.5388894,235.1352229,2.03966,72.5,58,0.01,1,1
P26_36N,10/14/2022,185.8466554,247.5924931,0.08421,73,43.75,0.01,1,1
P26_36S,10/14/2022,197.0669655,254.3602229,3.29875,73.5,53,0.01,1,1
P26_37N,10/14/2022,168.0510178,237.0715861,0.1796,74.5,100,0.01,1,1
P26_37S,10/14/2022,198.4796192,273.7414856,3.15764,76.5,182.75,0.01,1,1
P26_38N,10/14/2022,168.8567868,245.938721,1.10273,80,182.75,0.01,1,1
P26_38S,10/14/2022,166.5205586,241.6621297,1.03855,80,70.25,0.01,1,1
P26_39N,10/14/2022,153.2058121,236.565124,3.13242,80,157.75,0.01,1,1
P26_39S,10/14/2022,144.507381,222.1923177,2.21282,80,57.75,0.01,1,1
P26_40N,10/14/2022,140.1647489,225.2111104,0.11986,80,50.5,0.01,1,1
P26_40S,10/14/2022,146.3246819,232.8869746,0.039,80,50.5,0.01,1,1
P26_41N,10/14/2022,117.164165,197.7158991,0.22377,80,55.5,0.01,1,1
P26_41S,10/14/2022,119.3971777,200.0544915,0.055,74,50.5,0.01,1,1
P26_42N,10/14/2022,110.9740167,193.3630331,0.10533,68,43.5,1,2,1
P26_42S,10/14/2022,100.1548465,175.9003753,0.15097,53,34.25,2,6,1
P26_43N,10/14/2022,99.06704601,178.1295142,0.13733,56,34.25,2,6,1
P26_44N,10/14/2022,90.96326559,167.2648674,0.09364,38,32.5,1,5,1
P27_16N,10/4/2022,37.92451228,57.7061194,3.12092,71,45.5,2,3,1
P27_16S,10/4/2022,38.99445247,60.45475388,1.09729,74,162.5,2,3,1
P27_17N,10/4/2022,58.86449118,79.77895671,2.34506,62,36.5,0.01,4,1
P27_17S,10/4/2022,71.28103116,92.89955244,0.05915,44,36.5,0.01,4,1
P27_18N,10/4/2022,79.91612164,96.72895098,2.28552,35,32,0.01,4,1
P27_18S,10/4/2022,103.6347707,136.8047863,0.37205,41,32,0.01,4,1
P27_19N,10/4/2022,93.94111352,115.5174707,2.07038,47,300,0.01,1,1
P27_20N,10/4/2022,102.6411796,127.6471719,3.38844,26,34.25,0.01,4,1
P27_20S,10/4/2022,119.6328556,167.7901658,1.15204,38,55,0.01,1,1
P27_23N,10/4/2022,84.63505223,121.9504568,4.05189,34,50,1,2,1
P27_23S,10/4/2022,88.11672334,148.5826709,2.22402,49,300,1,2,1
P27_24N,10/4/2022,82.53793041,122.1468333,2.05855,52,300,0.01,1,1
P27_24S,10/4/2022,69.46643318,125.6003199,1.08914,61,300,0.01,1,1
P27_25N,10/4/2022,64.86535075,101.7260485,3.368,71.5,50,0.01,1,1
P27_25S,10/4/2022,49.50441862,97.8293062,1.1705,78,50,0.01,1,1
P27_26N,10/4/2022,44.09533299,76.82332137,3,76,300,1,2,1
P28_30S,9/16/2022,130.1774713,124.4689446,1.07553,81,41,0.01,1,1
P28_31N,10/7/2022,100.1308956,113.8779721,1.28921,76,48.25,0.01,1,1
P28_31N,9/16/2022,100.1308956,113.8779721,0.30094,76,117.75,0.01,1,1
P28_31S,10/7/2022,148.1342389,148.367941,0.09932,75,50.5,0.01,1,1
P28_31S,9/16/2022,148.1342389,148.367941,1.20137,75,57.5,0.01,1,1
P28_32N,10/7/2022,148.8235056,164.8975522,1.34165,72,41,0.01,1,1
P28_32N,9/16/2022,148.8235056,164.8975522,1.10502,72,50.75,0.01,1,1
P28_32S,10/7/2022,175.5460806,182.8878453,1.10567,73.5,43.25,0.01,1,1
P28_32S,9/16/2022,175.5460806,182.8878453,1.39486,73.5,50.5,0.01,1,1
P28_33N,10/7/2022,164.7048246,185.5505913,0.27173,74,55.25,0.01,1,1
P28_33N,9/16/2022,164.7048246,185.5505913,0.11281,74,57.5,0.01,1,1
P28_33S,10/7/2022,203.0810064,218.1511256,1.17381,77,60.25,0.01,1,1
P28_33S,9/16/2022,203.0810064,218.1511256,1.09998,77,52.75,0.01,1,1
P28_34N,10/7/2022,150.1461984,179.2088285,0.06911,76,50.5,0.01,1,1
P28_34N,9/16/2022,150.1461984,179.2088285,0.16783,76,57.5,0.01,1,1
P28_34S,9/16/2022,194.8025921,222.9430111,0.18471,77,45.5,0.01,1,1
P28_35N,10/7/2022,161.0249017,201.4675008,1.17395,77,52.75,0.01,1,1
P28_35N,9/16/2022,161.0249017,201.4675008,1.12607,77,50.25,0.01,1,1
P28_35S,10/7/2022,187.9026275,223.2360077,1.18665,80,47.75,0.01,1,1
P28_35S,9/16/2022,187.9026275,223.2360077,1.20918,80,55.25,0.01,1,1
P28_36N,9/16/2022,170.1495063,221.9219726,0.08901,80,130,0.01,1,1
P28_36S,10/7/2022,169.6981,217.9593535,1.07478,80,52.75,0.01,1,1
P28_36S,9/16/2022,169.6981,217.9593535,1.16084,80,52.75,0.01,1,1
P28_37N,10/7/2022,154.7735011,212.9568398,1.23757,80,50.5,0.01,1,1
P28_37N,9/16/2022,154.7735011,212.9568398,2.17123,80,45.75,0.01,1,1
P28_38N,10/7/2022,135.1916787,199.3604331,1.28405,80,50.75,0.01,1,1
P28_38N,9/16/2022,135.1916787,199.3604331,0.11831,80,47.75,0.01,1,1
P28_38S,9/16/2022,136.9352067,198.86609,0.01306,80,45.5,0.01,1,1
P28_39N,10/7/2022,125.6700306,192.4610797,2.21753,71,45.5,0.01,1,1
P28_39N,9/16/2022,125.6700306,192.4610797,0.32642,71,45.5,0.01,1,1
P28_39S,9/16/2022,118.5824923,182.892903,0.0587,71,43.25,0.01,1,1
P28_40N,10/7/2022,121.7806796,196.3440069,2.29663,74,50.5,0.01,1,1
P28_40N,9/16/2022,121.7806796,196.3440069,0.21331,74,47.75,0.01,1,1
P28_40S,10/7/2022,96.02995524,159.0776178,0.02754,65,43.25,0.01,1,1
P28_40S,9/16/2022,96.02995524,159.0776178,1.08881,65,45.75,0.01,1,1
P28_41N,10/7/2022,103.6638866,175.8341806,2.23872,65,50.5,0.01,1,1
P28_41N,9/16/2022,103.6638866,175.8341806,1.34047,65,53.25,0.01,1,1
P28_41S,9/16/2022,81.19279687,141.695991,0.09611,59,43.25,0.01,1,1
P28_42N,10/7/2022,90.24247133,159.9965812,1.23836,59,41,0.01,1,1
P28_42N,9/16/2022,90.24247133,159.9965812,1.20632,59,45.5,0.01,1,1
P29_13S,10/7/2022,67.58783532,79.69296653,2.03862,68,55,2,3,1
P29_13S,9/16/2022,67.58783532,79.69296653,0.11732,68,300,2,3,1
P29_14N,10/7/2022,74.03851827,89.00049944,1.17853,77,47.75,2,3,1
P29_14N,9/16/2022,74.03851827,89.00049944,0.32383,77,50.5,2,3,1
P29_14S,10/7/2022,70.64801697,83.78250549,2.0869,75.5,50,1,2,1
P29_15N,10/7/2022,74.34057744,90.1555616,2.17853,80,50,1,2,1
P29_15N,9/16/2022,74.34057744,90.1555616,0.46922,80,52.75,0.01,1,1
P29_15S,10/7/2022,86.58202359,98.25658759,2.10428,74,50,1,2,1
P29_15S,9/16/2022,86.58202359,98.25658759,0.25684,74,47.75,0.01,1,1
P29_16N,10/7/2022,97.58087169,111.6748323,1.11771,68,60.5,1,2,1
P29_16N,9/16/2022,97.58087169,111.6748323,0.21721,68,50.75,0.01,1,1
P29_16S,10/7/2022,108.6872199,127.0945137,4.02648,65,47.75,0.01,1,1
P29_16S,9/16/2022,108.6872199,127.0945137,1.29478,65,47.75,0.01,1,1
P29_17N,10/7/2022,111.0025327,133.941217,1.17162,59,45.5,0.01,1,1
P29_17N,9/16/2022,111.0025327,133.941217,1.31782,59,57.75,0.01,1,1
P29_17S,10/7/2022,116.9052109,139.4334036,1.12486,56,56,0.01,1,1
P29_17S,9/16/2022,116.9052109,139.4334036,2.16209,56,300,0.01,1,1
P29_18N,10/7/2022,124.7383651,159.721744,1.16539,52,41,0.01,1,1
P29_18N,9/16/2022,124.7383651,159.721744,2.02915,52,300,0.01,1,1
P29_18S,10/7/2022,132.4759516,167.4261189,2.13242,59,45.5,0.01,1,1
P29_18S,9/16/2022,132.4759516,167.4261189,1.25971,59,300,0.01,1,1
P29_19N,10/7/2022,158.4153457,205.3613655,0.20431,38,38.75,0.01,1,1
P29_19N,9/16/2022,158.4153457,205.3613655,2.21491,38,45.5,0.01,1,1
P29_19S,10/7/2022,150.9632041,189.4052173,0.13904,55.5,50.5,0.01,1,1
P29_19S,9/16/2022,150.9632041,189.4052173,2.28436,55.5,48.25,0.01,1,1
P29_20N,10/7/2022,165.2948349,222.1442382,0.17156,52,43.25,0.01,1,1
P29_20N,9/16/2022,165.2948349,222.1442382,0.19109,52,300,0.01,1,1
P29_20S,10/7/2022,152.5082136,205.9979522,0.30347,52,41,0.01,1,1
P29_20S,9/16/2022,152.5082136,205.9979522,1.11885,52,300,0.01,1,1
P29_21N,10/7/2022,154.4667084,223.7971483,0.20015,55.5,50.5,0.01,1,1
P29_21N,9/16/2022,154.4667084,223.7971483,2.25927,55.5,48.25,0.01,1,1
P29_21S,10/7/2022,128.5893898,189.3604148,2.02097,59,43.25,0.01,1,1
P29_21S,9/16/2022,128.5893898,189.3604148,0.17381,59,53,0.01,1,1
P29_22N,10/7/2022,127.8092248,194.5882228,1.24971,69.5,50.5,0.01,1,1
P29_22N,9/16/2022,127.8092248,194.5882228,1.26043,69.5,300,0.01,1,1
P29_22S,10/7/2022,113.2825806,174.928861,2.04414,73,53,0.01,1,1
P29_22S,9/16/2022,113.2825806,174.928861,1.39727,73,47.75,0.01,1,1
P29_23N,10/7/2022,114.6263865,187.2408191,2.14702,80,50.5,0.01,1,1
P29_23N,9/16/2022,114.6263865,187.2408191,1.09418,80,300,0.01,1,1
P29_23S,10/7/2022,98.80063322,162.0683834,2.15449,80,300,0.01,1,1
P29_23S,9/16/2022,98.80063322,162.0683834,2.23607,80,300,2,3,1
P29_24N,10/7/2022,112.5393459,188.5341228,1.05533,77,52.75,2,3,1
P29_24N,9/16/2022,112.5393459,188.5341228,1.45289,77,53,2,3,1
P29_29S,9/23/2022,111.6189244,103.4644993,2.0927,87,55.25,2,3,1
P29_30N,9/23/2022,126.2775237,121.4232713,1.1788,82,53,0.01,1,1
P29_30S,9/23/2022,140.3065179,129.8737741,1.10226,84.5,50.25,0.01,1,1
P29_31S,9/23/2022,207.4753903,189.0338452,0.15985,78,52.75,0.01,1,1
P29_32N,9/23/2022,184.9928134,191.5023659,0.16843,77,47.75,0.01,1,1
P29_32S,9/23/2022,224.3312757,217.7610995,0.01627,79.5,50.25,0.01,1,1
P29_33N,9/23/2022,199.6856078,214.8850755,0.03041,79,47.75,0.01,1,1
P29_33S,9/23/2022,234.0962247,237.3947444,0.10221,80,52.75,0.01,1,1
P29_34N,9/23/2022,196.5355395,224.7234082,1.21188,80,50.25,0.01,1,1
P29_35N,9/23/2022,203.4288599,239.7973224,2.12854,80,47.75,0.01,1,1
P29_35S,9/23/2022,216.6000674,247.658037,0.10089,80,52.75,0.01,1,1
P29_36N,9/23/2022,162.7129127,209.9263881,2.0681,80,52.75,0.01,1,1
P29_37N,9/23/2022,153.4399682,211.1358327,2.0527,80,50.25,0.01,1,1
P29_37S,9/23/2022,161.408743,215.5362637,0.03373,80,50.25,0.01,1,1
P29_38N,9/23/2022,129.8932577,189.8121555,2.0908,80,47.75,0.01,1,1
P29_38S,9/23/2022,141.9729355,204.6671082,1.14055,80,50.25,0.01,1,1
P29_39N,9/23/2022,114.1897959,176.9627629,3.06324,74,50.25,0.01,1,1
P29_40N,9/23/2022,90.00251319,150.5243905,4.01222,71,50.25,0.01,1,1
P29_41N,9/23/2022,80.13115884,140.1414496,2.01975,53,41.25,1,2,1
P30_12S,10/7/2022,43.20759911,57.73268108,1.12814,68,57.75,2,3,1
P30_13N,9/16/2022,59.41587275,72.81489803,0.11201,62,67.75,2,3,1
P30_13S,10/7/2022,51.08900904,65.62399366,1.12662,72.5,45.5,2,3,1
P30_13S,9/16/2022,51.08900904,65.62399366,0.2034,72.5,52.75,2,3,1
P30_14N,10/7/2022,63.96980472,78.0185723,1.18618,77,47.75,2,3,1
P30_14N,9/16/2022,63.96980472,78.0185723,0.02821,77,50,0.01,1,1
P30_14S,9/16/2022,61.01162977,74.73905666,0.24917,72.5,47.75,2,3,1
P30_15N,10/7/2022,66.16006316,80.46030779,0.02594,77,47.75,2,3,1
P30_15N,9/16/2022,66.16006316,80.46030779,0.04794,77,57.5,2,3,1
P30_15S,10/7/2022,65.57039944,79.63421798,0.1479,78.5,47.75,2,3,1
P30_15S,9/16/2022,65.57039944,79.63421798,0.33079,78.5,50,2,3,1
P30_16N,10/7/2022,91.31289616,110.4234364,1.11547,62,45.5,0.01,1,1
P30_16N,9/16/2022,91.31289616,110.4234364,1.0788,62,47.75,0.01,1,1
P30_16S,10/7/2022,92.20484575,107.1081117,3.10112,74,50,0.01,1,1
P30_16S,9/16/2022,92.20484575,107.1081117,0.26923,74,50,0.01,1,1
P30_17N,9/16/2022,100.0313983,122.5997667,2.11035,64,52.75,0.01,1,1
P30_17S,10/7/2022,106.635141,126.9027476,1.13984,71,50.5,0.01,1,1
P30_17S,9/16/2022,106.635141,126.9027476,0.28447,71,45.5,0.01,1,1
P30_18N,10/7/2022,124.9271442,159.1853375,1.16774,62.5,45.5,0.01,1,1
P30_18N,9/16/2022,124.9271442,159.1853375,1.13426,62.5,43.25,0.01,1,1
P30_18S,10/7/2022,99.85924084,127.8965014,0.04291,62,97.75,0.01,1,1
P30_18S,9/16/2022,99.85924084,127.8965014,0.2336,62,43.25,0.01,1,1
P30_19N,10/7/2022,127.4599192,163.4676636,0.01545,62.5,45.5,0.01,1,1
P30_19N,9/16/2022,127.4599192,163.4676636,0.11093,62.5,43.25,0.01,1,1
P30_19S,10/7/2022,113.9874757,152.6708412,1.07945,59,43.25,0.01,1,1
P30_19S,9/16/2022,113.9874757,152.6708412,1.07945,59,45.75,0.01,1,1
P30_20N,10/7/2022,126.9969988,175.3541239,1.20857,66,43.25,0.01,1,1
P30_20S,10/7/2022,103.8198319,147.0195516,2.11124,73,57.5,0.01,1,1
P30_20S,9/16/2022,103.8198319,147.0195516,1.20139,73,50.5,0.01,1,1
P30_21N,10/7/2022,101.0178866,153.6487535,3.02701,69.5,45.5,0.01,1,1
P30_21S,10/7/2022,84.63288145,131.7209966,2.15732,80,50,0.01,1,1
P30_22N,9/16/2022,104.0206668,162.4914338,2.14346,80,60,0.01,1,1
P30_22S,10/7/2022,82.16151145,132.0617864,2.24101,80,48,1,2,1
P30_22S,9/16/2022,82.16151145,132.0617864,1.18077,80,55,2,3,1
P30_23N,9/16/2022,91.1327998,151.2603896,2.04731,83,300,2,3,1
P30_28S,9/16/2022,72.67222002,73.50406338,1.29018,90,300,0.01,1,1
P30_29N,10/7/2022,83.84008944,83.39098404,0.01975,88.5,55.5,0.01,1,1
P30_29N,9/16/2022,83.84008944,83.39098404,0.11491,88.5,300,0.01,1,1
P30_29S,10/7/2022,105.5407668,97.69022535,1.22379,84,55.5,0.01,1,1
P30_29S,9/16/2022,105.5407668,97.69022535,1.03708,84,300,0.01,1,1
P30_30N,10/7/2022,102.6941171,101.1719302,0.16526,83.5,55,0.01,1,1
P30_30N,9/16/2022,102.6941171,101.1719302,2.07312,83.5,45.5,0.01,1,1
P30_30S,10/7/2022,146.1469983,129.1110813,1.07092,80,72.75,0.01,1,1
P30_30S,9/16/2022,146.1469983,129.1110813,1.52056,80,57.5,0.01,1,1
P30_31N,10/7/2022,155.6503894,147.5121481,0.13984,80,55.5,0.01,1,1
P30_31S,10/7/2022,181.9592905,162.9585158,0.17729,80,60.5,0.01,1,1
P30_31S,9/16/2022,181.9592905,162.9585158,1.22136,80,53,0.01,1,1
P30_32N,10/7/2022,163.9015018,165.2447484,0.04238,80,43.25,0.01,1,1
P30_32N,9/16/2022,163.9015018,165.2447484,1.08224,80,45.5,0.01,1,1
P30_32S,9/16/2022,188.5238329,176.5432355,1.17488,80,45.5,0.01,1,1
P30_33N,10/7/2022,183.3772233,190.9023265,0.15255,80,300,0.01,1,1
P30_33N,9/16/2022,183.3772233,190.9023265,0.0878,80,100.75,0.01,1,1
P30_33S,10/7/2022,207.4806931,206.3281515,0.12942,80,55,0.01,1,1
P30_33S,9/16/2022,207.4806931,206.3281515,1.15713,80,60,0.01,1,1
P30_34N,10/7/2022,188.7338484,210.192288,0.14518,80,75,0.01,1,1
P30_34N,9/16/2022,188.7338484,210.192288,0.10241,80,45.5,0.01,1,1
P30_34S,10/7/2022,191.5716317,205.9398959,0.23531,80,55.25,0.01,1,1
P30_34S,9/16/2022,191.5716317,205.9398959,0.0317,80,55.5,0.01,1,1
P30_35N,10/7/2022,169.8709738,199.1487874,0.18343,80,45.5,0.01,1,1
P30_35N,9/16/2022,169.8709738,199.1487874,0.12689,80,45.5,0.01,1,1
P30_35S,10/7/2022,163.5781495,189.6951982,0.07052,80,55.25,0.01,1,1
P30_35S,9/16/2022,163.5781495,189.6951982,0.13623,80,47.75,0.01,1,1
P30_36N,10/7/2022,158.0575339,200.2449367,1.21973,80,55,0.01,1,1
P30_36N,9/16/2022,158.0575339,200.2449367,0.22757,80,47.75,0.01,1,1
P30_36S,10/7/2022,149.924309,188.7941663,1.103,80,50.5,0.01,1,1
P30_36S,9/16/2022,149.924309,188.7941663,0.03739,80,60.5,0.01,1,1
P30_37N,10/7/2022,137.9211828,187.4909983,2.05933,77,50.5,0.01,1,1
P30_37N,9/16/2022,137.9211828,187.4909983,0.12066,77,53,0.01,1,1
P30_37S,10/7/2022,136.7430076,182.5028366,1.12104,68,50.5,0.01,1,1
P30_37S,9/16/2022,136.7430076,182.5028366,0.12567,68,43.25,0.01,1,1
P30_38N,10/7/2022,126.6693328,185.0639219,2.101,71,45.5,0.01,1,1
P30_38N,9/16/2022,126.6693328,185.0639219,0.24719,71,41,0.01,1,1
P30_38S,10/7/2022,120.8811793,176.2105112,0.16387,62,41,2,3,1
P30_38S,9/16/2022,120.8811793,176.2105112,0.0301,62,41,1,2,1
P30_39N,10/7/2022,104.9250462,163.2062431,2.06621,68,50.75,0.01,1,1
P30_39N,9/16/2022,104.9250462,163.2062431,0.27334,68,38.75,0.01,1,1
P30_39S,10/7/2022,97.18057616,150.9923461,0.15229,59,50.75,0.01,1,1
P30_40N,10/7/2022,88.02807559,146.3602303,1.04597,59,43.75,0.01,1,1
P30_40N,9/16/2022,88.02807559,146.3602303,0.27519,59,38.75,0.01,1,1
P31_27S,9/30/2022,145.9206116,119.7395162,0.09994,90,50,0.01,1,1
P31_28N,9/30/2022,108.3567265,98.39825478,0.09012,84,55,0.01,1,1
P31_28S,9/30/2022,170.4285936,137.2371656,0.01226,85.5,50,0.01,1,1
P31_29N,9/30/2022,152.578155,131.0643722,0.15022,80,55,0.01,1,1
P31_29S,9/30/2022,214.3961739,171.6076925,0.21501,80,57.75,0.01,1,1
P31_30S,9/30/2022,229.5646959,183.5018256,0.18471,80,52.75,0.01,1,1
P31_31N,9/30/2022,224.4968958,195.7225999,0.22879,80,45.5,0.01,1,1
P31_32N,9/30/2022,236.2199673,215.4382975,0.11973,80,45.5,0.01,1,1
P31_32S,9/30/2022,239.7429188,216.0279147,0.06478,80,55.25,0.01,1,1
P31_33N,9/30/2022,241.3060827,236.247514,0.25386,80,53,0.01,1,1
P31_34N,9/30/2022,215.6452226,228.9531024,1.22426,80,43.25,0.01,1,1
P31_34S,9/30/2022,204.3016767,213.7313197,0.08758,80,60.25,0.01,1,1
P31_35N,9/30/2022,185.7470838,212.3127894,2.17724,80,52.75,0.01,1,1
P31_35S,9/30/2022,178.4373247,196.3580793,0.01201,80,47.75,0.01,1,1
P31_36N,9/30/2022,155.4557302,194.9182398,2.16972,80,47.75,0.01,1,1
P31_37N,9/30/2022,135.5196818,181.0741668,1.3112,74,43.25,2,3,1
P31_38N,9/30/2022,117.8353822,172.3452497,1.25637,68,41,3,3,1
P31_38S,9/30/2022,105.9179759,151.042945,1.16588,68,43.25,2,3,1
P32_26S,9/30/2022,81.86162289,74.84714158,0.22079,90,57.75,0.01,1,1
P32_27N,9/30/2022,115.0784572,99.25151358,0.04635,88,50,0.01,1,1
P32_27S,9/30/2022,127.2452303,105.6674206,0.36291,87,55.25,0.01,1,1
P32_28N,9/30/2022,140.9988648,117.4772048,0.0397,80,57.75,0.01,1,1
P32_28S,9/30/2022,175.77346,139.1518287,1.28773,80,67.75,0.01,1,1
P32_29N,9/30/2022,157.9118645,132.404892,1.18336,80,50,0.01,1,1
